market_type,instrument_type,exchange_code,stock_code,standard_code,stock_name,stock_name_en,currency_code,etf_yn,nxt_yn
NASDAQ,STOCK,NAS,SAVA,NASSAVA,카사바 사이언시스,CASSAVA SCIENCES INC,USD,N,N
NASDAQ,STOCK,NAS,SBAC,NASSBAC,SBA 커뮤니케이션스,SBA COMMUNICATIONS CORP,USD,N,N
NASDAQ,STOCK,NAS,SBC,NASSBC,SBC 메디컬 그룹 홀딩스,SBC MEDICAL GROUP HOLDINGS INCRPRTD,USD,N,N
NASDAQ,STOCK,NAS,SBCF,NASSBCF,시코스트 뱅킹 오브 플로리다,SEACOAST BANKING OF FLORIDA,USD,N,N
NASDAQ,STOCK,NAS,SBET,NASSBET,샤프링크 게이밍,SHARPLINK INC,USD,N,N
NASDAQ,STOCK,NAS,SBFG,NASSBFG,SB 파이낸셜 그룹,SB FINANCIAL GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SBFM,NASSBFM,선샤인 바이오파머,SUNSHINE BIOPHARMA INC,USD,N,N
NASDAQ,STOCK,NAS,SBGI,NASSBGI,싱클레어,SINCLAIR INC,USD,N,N
NASDAQ,STOCK,NAS,SBLK,NASSBLK,스타 벌크 캐리어스,STAR BULK CARRIERS CORP,USD,N,N
NASDAQ,STOCK,NAS,SBLX,NASSBLX,스테이블X 테크놀로지스,STABLEX TECHNOLOGIES INC,USD,N,N
NASDAQ,STOCK,NAS,SBRA,NASSBRA,사브라 헬스케어 리츠,SABRA HEALTH CARE REIT INC,USD,N,N
NASDAQ,STOCK,NAS,SBUX,NASSBUX,스타벅스,STARBUCKS CORP,USD,N,N
NASDAQ,STOCK,NAS,SCAG,NASSCAG,스케이지 퓨처(ADR),SCAGE FUTURE SPON ADS EACH REPTS 1 SHS,USD,N,N
NASDAQ,STOCK,NAS,SCHL,NASSCHL,스콜라스틱,SCHOLASTIC CORP,USD,N,N
NASDAQ,STOCK,NAS,SCII,NASSCII,SC II 애퀴지션,SC II ACQUISITION CORP,USD,N,N
NASDAQ,STOCK,NAS,SCIIU,NASSCIIU,SC II ACQUISITION CORP UNIT (1 CLASS A & 1 RIGHT)06/11/2,SC II ACQUISITION CORP UNIT (1 CLASS A & 1 RIGHT)06/11/2,USD,N,N
NASDAQ,STOCK,NAS,SCKT,NASSCKT,소켓 모바일,SOCKET MOBILE INC,USD,N,N
NASDAQ,STOCK,NAS,SCLX,NASSCLX,사일렉스 홀딩,SCILEX HOLDING COMPANY,USD,N,N
NASDAQ,STOCK,NAS,SCLXW,NASSCLXW,사일렉스 홀딩 콜 워런트(2027-11-10),SCILEX HOLDING COMPANY C/WTS 10/11/2027 (TO PUR COM),USD,N,N
NASDAQ,STOCK,NAS,SCNI,NASSCNI,사이나이 이뮤노테라퓨틱스(ADR),SCINAI IMMUNOTHERAPEUTICS LTD SPON ADS EACH REP 4000 ORD SHS,USD,N,N
NASDAQ,STOCK,NAS,SCNX,NASSCNX,사이엔처 홀딩스,SCIENTURE HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SCOR,NASSCOR,컴스코어,COMSCORE INC,USD,N,N
NASDAQ,STOCK,NAS,SCPQ,NASSCPQ,소셜 커머스 파트너스,SOCIAL COMMERCE PARTNERS CORP,USD,N,N
NASDAQ,STOCK,NAS,SCPQU,NASSCPQU,소셜커머스파트너스유닛,SOCIAL COMMERCE PARTNERS CORP UNITS(1 ORD A & 1/2 WT)24/,USD,N,N
NASDAQ,STOCK,NAS,SCSC,NASSCSC,스캔소스,SCANSOURCE INC,USD,N,N
NASDAQ,STOCK,NAS,SCVL,NASSCVL,슈 카니발,SHOE CARNIVAL INC,USD,N,N
NASDAQ,STOCK,NAS,SCWO,NASSCWO,374워터,374WATER INC,USD,N,N
NASDAQ,STOCK,NAS,SCYX,NASSCYX,사이넥시스,SCYNEXIS INC,USD,N,N
NASDAQ,STOCK,NAS,SCZM,NASSCZM,SANTACRUZ SILVER MINING LTD,SANTACRUZ SILVER MINING LTD,USD,N,N
NASDAQ,STOCK,NAS,SDA,NASSDA,선카 테크놀로지 그룹,SUNCAR TECHNOLOGY GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SDAWW,NASSDAWW,선카 테크놀로지 그룹 콜 워런트(2028-05-17),SUNCAR TECHNOLOGY GROUP INC C/WTS 17/05/2028 (TO PUR ORD),USD,N,N
NASDAQ,STOCK,NAS,SDGR,NASSDGR,슈로딩거,SCHRODINGER INC,USD,N,N
NASDAQ,STOCK,NAS,SDHI,NASSDHI,시디 애퀴지션,SIDDHI ACQUISITION CORP,USD,N,N
NASDAQ,STOCK,NAS,SDHIU,NASSDHIU,시디 애퀴지션 유닛,SIDDHI ACQUISITION CORP UNIT 1 CL A ORD SH & 1 RT,USD,N,N
NASDAQ,STOCK,NAS,SDM,NASSDM,스마트 디지털 그룹,SMART DIGITAL GROUP LIMITED,USD,N,N
NASDAQ,STOCK,NAS,SDOT,NASSDOT,사닷 그룹,SADOT GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SDST,NASSDST,스타더스트 파워,STARDUST POWER INC,USD,N,N
NASDAQ,STOCK,NAS,SEAT,NASSEAT,비비드 시츠,VIVID SEATS INC,USD,N,N
NASDAQ,STOCK,NAS,SEATW,NASSEATW,비비드 시츠 콜 워런트(2026-10-18),VIVID SEATS INC C/WTS 18/10/2026 (TO PUR COM),USD,N,N
NASDAQ,STOCK,NAS,SEDG,NASSEDG,솔라엣지 테크놀로지스,SOLAREDGE TECHNOLOGIES INC,USD,N,N
NASDAQ,STOCK,NAS,SEED,NASSEED,오리진 애그리테크,ORIGIN AGRITECH,USD,N,N
NASDAQ,STOCK,NAS,SEER,NASSEER,시어,SEER INC,USD,N,N
NASDAQ,STOCK,NAS,SEGG,NASSEGG,로터리닷컴,SPORTS ENTMT GAMING GBL CORP,USD,N,N
NASDAQ,STOCK,NAS,SEIC,NASSEIC,SEI 인베스트먼트,SEI INVESTMENT CO,USD,N,N
NASDAQ,STOCK,NAS,SELF,NASSELF,글로벌 셀프 스토리지,GLOBAL SELF STORAGE INC,USD,N,N
NASDAQ,STOCK,NAS,SELX,NASSELX,세미럭스 인터내셔널,SEMILUX INTERNATIONAL LTD,USD,N,N
NASDAQ,STOCK,NAS,SENEA,NASSENEA,세네카 푸즈 A,SENECA FOODS,USD,N,N
NASDAQ,STOCK,NAS,SENEB,NASSENEB,세네카 푸즈 B,SENECA FOODS,USD,N,N
NASDAQ,STOCK,NAS,SENS,NASSENS,센스오닉스 홀딩스,SENSEONICS HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SEPN,NASSEPN,셉터나,SEPTERNA INC,USD,N,N
NASDAQ,STOCK,NAS,SERA,NASSERA,세라 프로그노스틱스,SERA PROGNOSTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SERV,NASSERV,서브 로보틱스,SERVE ROBOTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SEV,NASSEV,압테라 모터스,APTERA MOTORS CORP,USD,N,N
NASDAQ,STOCK,NAS,SEVN,NASSEVN,세븐 힐스 리얼티 트러스트,SEVEN HILLS RLTY TR,USD,N,N
NASDAQ,STOCK,NAS,SEZL,NASSEZL,세즐,SEZZLE INC,USD,N,N
NASDAQ,STOCK,NAS,SFBC,NASSFBC,사운드 파이낸셜 뱅코프,SOUND FINL BANCORP INC,USD,N,N
NASDAQ,STOCK,NAS,SFD,NASSFD,스미스필드 푸즈,SMITHFIELD FOODS INC,USD,N,N
NASDAQ,STOCK,NAS,SFHG,NASSFHG,샘파인 크리에이션 홀딩스 그룹,SAMFINE CREATION HLDGS GROUP LTD,USD,N,N
NASDAQ,STOCK,NAS,SFIX,NASSFIX,스티치 픽스,STITCH FIX INC,USD,N,N
NASDAQ,STOCK,NAS,SFM,NASSFM,스프라우츠 파머스 마케츠,SPROUTS FARMERS MARKETS INC,USD,N,N
NASDAQ,STOCK,NAS,SFNC,NASSFNC,시먼스 퍼스트 내셔널,SIMMONS FIRST NATIONAL CORP,USD,N,N
NASDAQ,STOCK,NAS,SFST,NASSFST,서던 퍼스트 뱅크셰어스,SOUTHERN FIRST BANCSHARES INC,USD,N,N
NASDAQ,STOCK,NAS,SFWL,NASSFWL,성펑 디벨롭먼트,SHENGFENG DEVELOPMENT LTD,USD,N,N
NASDAQ,STOCK,NAS,SGA,NASSGA,사가 커뮤니케이션스,SAGA COMMUNICATIONS,USD,N,N
NASDAQ,STOCK,NAS,SGC,NASSGC,수피어리어그룹 오브 컴퍼니스,SUPERIOR GROUP OF COMPANIES INC,USD,N,N
NASDAQ,STOCK,NAS,SGHT,NASSGHT,사이트 사이언시스,SIGHT SCIENCES INC,USD,N,N
NASDAQ,STOCK,NAS,SGLY,NASSGLY,싱귤러리티 퓨처 테크놀로지,SINGULARITY FUTURE TECHNOLOGY LTD,USD,N,N
NASDAQ,STOCK,NAS,SGML,NASSGML,시그마 리튬 코퍼레이션,SIGMA LITHIUM CORP,USD,N,N
NASDAQ,STOCK,NAS,SGMO,NASSGMO,상가모 테라퓨틱스,SANGAMO THERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SGMT,NASSGMT,서지멧 바이오사이언시스,SAGIMET BIOSCIENCES INC,USD,N,N
NASDAQ,STOCK,NAS,SGP,NASSGP,스파이글라스 파마,SPYGLASS PHARMA INC,USD,N,N
NASDAQ,STOCK,NAS,SGRP,NASSGRP,스파 그룹,SPAR GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SGRY,NASSGRY,서저리 파트너스,SURGERY PARTNERS INC,USD,N,N
NASDAQ,STOCK,NAS,SHAZ,NASSHAZ,샤로나이 홀딩스,SHARONAI HLDGS INC,USD,N,N
NASDAQ,STOCK,NAS,SHBI,NASSHBI,쇼어 뱅크셰어스,SHORE BANCSHARES INC,USD,N,N
NASDAQ,STOCK,NAS,SHC,NASSHC,소테라 헬스,SOTERA HEALTH CO,USD,N,N
NASDAQ,STOCK,NAS,SHEN,NASSHEN,셰넌도어 텔레커뮤니케이션스,SHENANDOAH TELECOMUNICATIONS,USD,N,N
NASDAQ,STOCK,NAS,SHFS,NASSHFS,SHF 홀딩스,SHF HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SHFSW,NASSHFSW,SHF 홀딩스 콜 워런트(2027-09-28),SHF HOLDINGS INC C/WTS 28/09/27 (TO PUR COM),USD,N,N
NASDAQ,STOCK,NAS,SHIM,NASSHIM,쉬믹,SHIMMICK CORP,USD,N,N
NASDAQ,STOCK,NAS,SHIP,NASSHIP,시너지 마리타임 홀딩스,SEANERGY MARITIME HOLDINGS CORP,USD,N,N
NASDAQ,STOCK,NAS,SHLS,NASSHLS,숄스 테크놀로지스 그룹,SHOALS TECHNOLOGIES GRP INC,USD,N,N
NASDAQ,STOCK,NAS,SHMD,NASSHMD,슈미드 그룹,SCHMID GROUP N.V.,USD,N,N
NASDAQ,STOCK,NAS,SHOO,NASSHOO,스티븐 메이든,MADDEN(STEVEN),USD,N,N
NASDAQ,STOCK,NAS,SHOP,NASSHOP,쇼피파이,SHOPIFY INC,USD,N,N
NASDAQ,STOCK,NAS,SHPH,NASSHPH,셔틀 파머슈티컬스 홀딩스,SHUTTLE PHARMACEUTICALS HLDGS INC,USD,N,N
NASDAQ,STOCK,NAS,SIBN,NASSIBN,SI 본,SI BONE INC,USD,N,N
NASDAQ,STOCK,NAS,SIDU,NASSIDU,사이더스 스페이스,SIDUS SPACE INC,USD,N,N
NASDAQ,STOCK,NAS,SIEB,NASSIEB,시버트 파이낸셜,SIEBERT FINANCIAL CORP,USD,N,N
NASDAQ,STOCK,NAS,SIFY,NASSIFY,시피 테크놀로지스(ADR),SIFY TECHNOLOGIES LIMITED SPON ADS EA REP 6 ORD SHS (PST SPT,USD,N,N
NASDAQ,STOCK,NAS,SIGA,NASSIGA,시가 테크놀로지스,SIGA TECHNOLOGIES INC,USD,N,N
NASDAQ,STOCK,NAS,SIGI,NASSIGI,셀렉티브 인슈어런스 그룹,SELECTIVE INSURANCE GROUP,USD,N,N
NASDAQ,STOCK,NAS,SIGIP,NASSIGIP,셀렉티브 인슈어런스 그룹 우선주 B(상환),SELECTIVE INSURANCE GROUP DEP SHS 1/1000 INT SHS NON CUM PFD,USD,N,N
NASDAQ,STOCK,NAS,SILC,NASSILC,실리콤,SILICOM,USD,N,N
NASDAQ,STOCK,NAS,SILO,NASSILO,사일로 파머,SILO PHARMA INC,USD,N,N
NASDAQ,STOCK,NAS,SIMA,NASSIMA,심 애퀴지션,SIM ACQUISITION CORP. I,USD,N,N
NASDAQ,STOCK,NAS,SIMAU,NASSIMAU,심 애퀴지션 유닛,SIM ACQUISITION CORP. I UNITS(1 ORD CL A SHS & 1/2 RED W,USD,N,N
NASDAQ,STOCK,NAS,SIMO,NASSIMO,실리콘 모션 테크놀로지(ADR),SILICON MOTION TECHNOLOGY CORP SPONS ADR EACH REP 4 COM USD0,USD,N,N
NASDAQ,STOCK,NAS,SINT,NASSINT,SINTX 테크놀로지스,SINTX TECHNOLOGIES INC,USD,N,N
NASDAQ,STOCK,NAS,SION,NASSION,시오나 테라퓨틱스,SIONNA THERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SIRI,NASSIRI,시리우스 XM 홀딩스,SIRIUSXM HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SITM,NASSITM,SI타임,SITIME CORPORATION,USD,N,N
NASDAQ,STOCK,NAS,SJ,NASSJ,사이언조이 홀딩,SCIENJOY HOLDING CORPORATION,USD,N,N
NASDAQ,STOCK,NAS,SKBL,NASSKBL,스카이라인 빌더스 그룹 홀딩,SKYLINE BUILDERS GROUP HOLDING,USD,N,N
NASDAQ,STOCK,NAS,SKIN,NASSKIN,뷰티 헬스,THE BEAUTY HEALTH COMPANY,USD,N,N
NASDAQ,STOCK,NAS,SKK,NASSKK,SKK 홀딩스,SKK HOLDINGS LIMITED,USD,N,N
NASDAQ,STOCK,NAS,SKWD,NASSKWD,스카이워드 스페셜티 인슈어런스 그룹,SKYWARD SPECIALTY INS GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SKYE,NASSKYE,스카이 바이오사이언스,SKYE BIOSCIENCE INC,USD,N,N
NASDAQ,STOCK,NAS,SKYQ,NASSKYQ,스카이 쿼리,SKY QUARRY INC,USD,N,N
NASDAQ,STOCK,NAS,SKYT,NASSKYT,스카이워터 테크놀로지,SKYWATER TECHNOLOGY INC,USD,N,N
NASDAQ,STOCK,NAS,SKYW,NASSKYW,스카이웨스트,SKYWEST INC,USD,N,N
NASDAQ,STOCK,NAS,SKYX,NASSKYX,스카이 X 플랫폼스,SKYX PLATFORMS CORP,USD,N,N
NASDAQ,STOCK,NAS,SLAB,NASSLAB,실리콘 래브러토리스,SILICON LABORATORIES,USD,N,N
NASDAQ,STOCK,NAS,SLDB,NASSLDB,솔리드 바이오사이언시스,SOLID BIOSCIENCES INC,USD,N,N
NASDAQ,STOCK,NAS,SLDE,NASSLDE,슬라이드 인슈어런스 홀딩스,SLIDE INSURANCE HOLDINGS INC.,USD,N,N
NASDAQ,STOCK,NAS,SLDP,NASSLDP,솔리드 파워,SOLID POWER INC,USD,N,N
NASDAQ,STOCK,NAS,SLDPW,NASSLDPW,솔리드 파워 콜 워런트(2026-12-08),SOLID POWER INC C/WTS 08/12/2026 (TO PUR COM),USD,N,N
NASDAQ,STOCK,NAS,SLE,NASSLE,슈퍼 리그 엔터프라이즈,SUPER LEAGUE ENTERPRISE INC,USD,N,N
NASDAQ,STOCK,NAS,SLGB,NASSLGB,스마트 로지스틱스 글로벌,SMART LOGISTICS GLOBAL LTD,USD,N,N
NASDAQ,STOCK,NAS,SLGL,NASSLGL,솔 젤 테크놀로지스,SOL GEL TECHNOLOGIES LTD,USD,N,N
NASDAQ,STOCK,NAS,SLM,NASSLM,SLM,SLM CORP,USD,N,N
NASDAQ,STOCK,NAS,SLMBP,NASSLMBP,SLM 우선주 B,SLM CORP PRF SERIES  B  USD100,USD,N,N
NASDAQ,STOCK,NAS,SLMT,NASSLMT,브레라 홀딩스,BRERA HOLDINGS PLC,USD,N,N
NASDAQ,STOCK,NAS,SLN,NASSLN,사일런스 테라퓨틱스(ADR),SILENCE THERAPEUTICS PLC SPON ADS EACH REP 3 ORD SHS,USD,N,N
NASDAQ,STOCK,NAS,SLNG,NASSLNG,스타빌리스 솔루션스,STABILIS SOLUTIONS INC,USD,N,N
NASDAQ,STOCK,NAS,SLNH,NASSLNH,솔루나 홀딩스,SOLUNA HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SLNHP,NASSLNHP,솔루나 홀딩스 우선주 A(9.000% 누적),SOLUNA HOLDINGS INC 9% PERP PFD SHS SER A,USD,N,N
NASDAQ,STOCK,NAS,SLNO,NASSLNO,솔레노 테라퓨틱스,SOLENO THERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SLP,NASSLP,시뮬레이션스 플러스,SIMULATIONS PLUS INC,USD,N,N
NASDAQ,STOCK,NAS,SLRC,NASSLRC,SLR 인베스트먼트,SLR INVESTMENT CORP,USD,N,N
NASDAQ,STOCK,NAS,SLS,NASSLS,셀라스 라이프 사이언시스 그룹,SELLAS LIFE SCIENCES GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SLSN,NASSLSN,솔레센스,SOLESENCE INC,USD,N,N
NASDAQ,STOCK,NAS,SLXN,NASSLXN,사일렉시온 테라퓨틱스,SILEXION THERAPEUTICS CORP,USD,N,N
NASDAQ,STOCK,NAS,SMBC,NASSMBC,서던 미주리 뱅코프,SOUTHERN MISSOURI BANCORP,USD,N,N
NASDAQ,STOCK,NAS,SMCI,NASSMCI,슈퍼 마이크로 컴퓨터,SUPER MICRO COMPUTER INC,USD,N,N
NASDAQ,STOCK,NAS,SMID,NASSMID,스미스 미드랜드,SMITH-MIDLAND CORP,USD,N,N
NASDAQ,STOCK,NAS,SMMT,NASSMMT,서밋 테라퓨틱스,SUMMIT THERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SMPL,NASSMPL,심플리 굿 푸즈,SIMPLY GOOD FOODS COMPANY,USD,N,N
NASDAQ,STOCK,NAS,SMSI,NASSMSI,스미스 마이크로 소프트웨어,SMITH MICRO SOFTWARE INC,USD,N,N
NASDAQ,STOCK,NAS,SMTC,NASSMTC,셈텍,SEMTECH CORP,USD,N,N
NASDAQ,STOCK,NAS,SMTI,NASSMTI,사나라 메드테크,SANARA MEDTECH INC,USD,N,N
NASDAQ,STOCK,NAS,SMTK,NASSMTK,스마트켐,SMARTKEM INC,USD,N,N
NASDAQ,STOCK,NAS,SMX,NASSMX,SMX(시큐리티 매터스),SMX (SECURITY MATTERS) PLC,USD,N,N
NASDAQ,STOCK,NAS,SMXT,NASSMXT,솔라맥스 테크놀로지,SOLARMAX TECHNOLOGY INC,USD,N,N
NASDAQ,STOCK,NAS,SNAL,NASSNAL,스네일,SNAIL INC,USD,N,N
NASDAQ,STOCK,NAS,SNBR,NASSNBR,슬립 넘버,SLEEP NUMBER CORPORATION,USD,N,N
NASDAQ,STOCK,NAS,SNCR,NASSNCR,싱크로노스 테크놀로지스,SYNCHRONOSS TECHNOLOGIES INC,USD,N,N
NASDAQ,STOCK,NAS,SNCY,NASSNCY,선 컨트리 에어라인스 홀딩스,SUN COUNTRY AIRLINES HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SND,NASSND,스마트 샌드,SMART SAND INC,USD,N,N
NASDAQ,STOCK,NAS,SNDK,NASSNDK,샌디스크,SANDISK CORP,USD,N,N
NASDAQ,STOCK,NAS,SNDL,NASSNDL,SNDL,SNDL INC,USD,N,N
NASDAQ,STOCK,NAS,SNDX,NASSNDX,신닥스 파머슈티컬스,SYNDAX PHARMACEUTICALS INC,USD,N,N
NASDAQ,STOCK,NAS,SNES,NASSNES,시네스텍,SENESTECH INC,USD,N,N
NASDAQ,STOCK,NAS,SNEX,NASSNEX,스토넥스 그룹,STONEX GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SNFCA,NASSNFCA,시큐리티 내셔널 파이낸셜,SECURITY NATIONAL FINANCIAL CORP,USD,N,N
NASDAQ,STOCK,NAS,SNGX,NASSNGX,솔리제닉스,SOLIGENIX INC,USD,N,N
NASDAQ,STOCK,NAS,SNOA,NASSNOA,소노마 파머슈티컬스,SONOMA PHARMACEUTICALS INC,USD,N,N
NASDAQ,STOCK,NAS,SNPS,NASSNPS,시놉시스,SYNOPSYS INC,USD,N,N
NASDAQ,STOCK,NAS,SNSE,NASSNSE,센세이 바이오테라퓨틱스,SENSEI BIOTHERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SNT,NASSNT,센스타 테크놀로지스,SENSTAR TECHNOLOGIES CORPORATION,USD,N,N
NASDAQ,STOCK,NAS,SNTG,NASSNTG,센티지 홀딩스,SENTAGE HOLDINGS INC,USD,N,N
NASDAQ,STOCK,NAS,SNTI,NASSNTI,센티 바이오사이언시스,SENTI BIOSCIENCES INC,USD,N,N
NASDAQ,STOCK,NAS,SNWV,NASSNWV,샌유웨이브 헬스,SANUWAVE HEALTH INC,USD,N,N
NASDAQ,STOCK,NAS,SNY,NASSNY,사노피(ADR),SANOFI SPON ADR ECH REP 0.5 ORD SHS,USD,N,N
NASDAQ,STOCK,NAS,SNYR,NASSNYR,시너지 CHC,SYNERGY CHC CORP,USD,N,N
NASDAQ,STOCK,NAS,SOBR,NASSOBR,소버 세이프,SOBR SAFE INC,USD,N,N
NASDAQ,STOCK,NAS,SOCA,NASSOCA,솔라리우스 캐피털 애퀴지션,SOLARIUS CAPITAL ACQUISITION CORP,USD,N,N
NASDAQ,STOCK,NAS,SOCAU,NASSOCAU,솔라리어스 캐피털 애퀴지션 유닛,SOLARIUS CAPITAL ACQUISITION CORP UNIT 1 COM & 1/2 WT EX,USD,N,N
NASDAQ,STOCK,NAS,SOFI,NASSOFI,소파이 테크놀로지스,SOFI TECHNOLOGIES INC,USD,N,N
NASDAQ,STOCK,NAS,SOGP,NASSOGP,사운드 그룹(ADR),SOUND GROUP INC SPON ADS EA REP 200 ORD SHS(POST SPLIT),USD,N,N
NASDAQ,STOCK,NAS,SOHOB,NASSOHOB,소덜리 호텔 우선주 B(8.000% 누적 상환),SOTHERLY HOTELS INC 8% CUM RED PFD SER B,USD,N,N
NASDAQ,STOCK,NAS,SOHON,NASSOHON,소덜리 호텔 우선주 D(8.250% 누적 상환),SOTHERLY HOTELS INC 8.25% CUM RED PERP PREF STK SERIES D,USD,N,N
NASDAQ,STOCK,NAS,SOHOO,NASSOHOO,소덜리 호텔 우선주 C(7.875% 누적 상환),SOTHERLY HOTELS INC 7.875% CUM RED PERPTUAL PFD SHS SER C,USD,N,N
NASDAQ,STOCK,NAS,SOHU,NASSOHU,써우후닷컴(ADR),SOHU COM LTD SPONSORED ADR,USD,N,N
NASDAQ,STOCK,NAS,SOLS,NASSOLS,SOLSTICE ADVANCED MATERIALS INC,SOLSTICE ADVANCED MATERIALS INC,USD,N,N
NASDAQ,STOCK,NAS,SONM,NASSONM,소님 테크놀로지스,DNA X INC,USD,N,N
NASDAQ,STOCK,NAS,SONO,NASSONO,소노스,SONOS INC,USD,N,N
NASDAQ,STOCK,NAS,SOPA,NASSOPA,소사이어티 패스,SOCIETY PASS INC,USD,N,N
NASDAQ,STOCK,NAS,SOPH,NASSOPH,소피아 제네틱스,SOPHIA GENETICS SA,USD,N,N
NASDAQ,STOCK,NAS,SORA,NASSORA,탑 윈 인터내셔널,ASIASTRATEGY,USD,N,N
NASDAQ,STOCK,NAS,SORN,NASSORN,소렌 애퀴지션,SOREN ACQUISITION CORP,USD,N,N
NASDAQ,STOCK,NAS,SORNU,NASSORNU,SOREN ACQUISITION CORP UNIT (1 CL A ORD SH & 1/3 RD WT)1,SOREN ACQUISITION CORP UNIT (1 CL A ORD SH & 1/3 RD WT)1,USD,N,N
NASDAQ,STOCK,NAS,SOTK,NASSOTK,소노텍,SONO-TEK CORP,USD,N,N
NASDAQ,STOCK,NAS,SOUN,NASSOUN,사운드하운드 AI,SOUNDHOUND AI INC,USD,N,N
NASDAQ,STOCK,NAS,SOUNW,NASSOUNW,사운드하운드 AI 콜 워런트(2027-04-26),SOUNDHOUND AI INC C/WTS 26/04/2027 (TO PUR COM),USD,N,N
NASDAQ,STOCK,NAS,SOWG,NASSOWG,소 굿,SOW GOOD INC,USD,N,N
NASDAQ,STOCK,NAS,SPAI,NASSPAI,세이프 프로 그룹,SAFE PRO GROUP INC,USD,N,N
NASDAQ,STOCK,NAS,SPCB,NASSPCB,슈퍼컴,SUPERCOM LTD NEW,USD,N,N
NASDAQ,STOCK,NAS,SPEG,NASSPEG,실버 페가수스 애퀴지션,SILVER PEGASUS ACQUISITION CORP,USD,N,N
NASDAQ,STOCK,NAS,SPEGU,NASSPEGU,실버 페가서스 애퀴지션 유닛,SILVER PEGASUS ACQUISITION CORP UNIT (1 SHS CL A & 1 RT),USD,N,N
NASDAQ,STOCK,NAS,SPFI,NASSPFI,사우스 플레인스 파이낸셜,SOUTH PLAINS FINANCIAL INC,USD,N,N
NASDAQ,STOCK,NAS,SPHL,NASSPHL,스프링뷰 홀딩스,SPRINGVIEW HOLDING LTD,USD,N,N
NASDAQ,STOCK,NAS,SPKL,NASSPKL,스파크 애퀴지션,SPARK I ACQUISITION CORP,USD,N,N
NASDAQ,STOCK,NAS,SPKLU,NASSPKLU,스파크 애퀴지션 유닛,SPARK I ACQUISITION CORP UNIT ORD CL A & 1/2 WT 28/09/20,USD,N,N
NASDAQ,STOCK,NAS,SPOK,NASSPOK,스폭 홀딩스,SPOK HLDGS INC,USD,N,N
NASDAQ,STOCK,NAS,SPPL,NASSPPL,심플,SIMPPLE LTD,USD,N,N
NASDAQ,STOCK,NAS,SPRB,NASSPRB,스프루스 바이오사이언스,SPRUCE BIOSCIENCES INC,USD,N,N
NASDAQ,STOCK,NAS,SPRC,NASSPRC,사이스파크,SCISPARC LTD,USD,N,N
NASDAQ,STOCK,NAS,SPRO,NASSPRO,스페로 테라퓨틱스,SPERO THERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SPRY,NASSPRY,ARS 파머슈티컬스,ARS PHARMACEUTICALS INC,USD,N,N
NASDAQ,STOCK,NAS,SPSC,NASSPSC,SPS 커머스,SPS COMMERCE INC,USD,N,N
NASDAQ,STOCK,NAS,SPT,NASSPT,스프라웃 소셜,SPROUT SOCIAL INC,USD,N,N
NASDAQ,STOCK,NAS,SPWH,NASSPWH,스포츠맨스 웨어하우스 홀딩스,SPORTSMANS WAREHOUSE HLDGS INC,USD,N,N
NASDAQ,STOCK,NAS,SPWR,NASSPWR,컴플리트 솔라리어,SUNPOWER INC,USD,N,N
NASDAQ,STOCK,NAS,SQFT,NASSQFT,프레시디오 프라퍼티 트러스트,PRESIDIO PPTY TR INC,USD,N,N
NASDAQ,STOCK,NAS,SQFTP,NASSQFTP,프레시디오 프라퍼티 트러스트 우선주 D(9.375% 누적 상환),PRESIDIO PPTY TR INC CUM RED PERP PFD SER D 9.375%,USD,N,N
NASDAQ,STOCK,NAS,SRAD,NASSRAD,스포츠레이더 그룹,SPORTRADAR GROUP AG,USD,N,N
NASDAQ,STOCK,NAS,SRBK,NASSRBK,SR 뱅코프,SR BANCORP INC,USD,N,N
NASDAQ,STOCK,NAS,SRCE,NASSRCE,퍼스트 소스,FIRST SOURCE CORP,USD,N,N
NASDAQ,STOCK,NAS,SRPT,NASSRPT,사렙타 테라퓨틱스,SAREPTA THERAPEUTICS INC,USD,N,N
NASDAQ,STOCK,NAS,SRRK,NASSRRK,스칼러 록 홀딩,SCHOLAR ROCK HOLDING CORPORATION,USD,N,N
